fpr,tpr
0.6425339366515838,0.9024390243902439
0.6425339366515838,0.9030808729139923
0.6470588235294118,0.9030808729139923
0.6515837104072398,0.9030808729139923
0.6561085972850679,0.9030808729139923
0.6561085972850679,0.9043645699614891
0.6583710407239819,0.9050064184852374
0.6583710407239819,0.9056482670089859
0.6583710407239819,0.9069319640564827
0.6606334841628959,0.9069319640564827
0.6606334841628959,0.9075738125802311
0.6628959276018099,0.9075738125802311
0.6628959276018099,0.9107830551989731
0.665158371040724,0.9114249037227214
0.667420814479638,0.9114249037227214
0.667420814479638,0.9120667522464698
0.6719457013574661,0.9120667522464698
0.6719457013574661,0.9133504492939666
0.6787330316742082,0.9133504492939666
0.6787330316742082,0.9146341463414634
0.6787330316742082,0.9159178433889602
0.6832579185520362,0.9159178433889602
0.6832579185520362,0.9178433889602053
0.6877828054298643,0.9178433889602053
0.6877828054298643,0.9184852374839538
0.6900452488687783,0.9191270860077022
0.6900452488687783,0.920410783055199
0.6923076923076923,0.920410783055199
0.6923076923076923,0.9216944801026957
0.6945701357466063,0.9216944801026957
0.6945701357466063,0.9223363286264442
0.6968325791855203,0.9223363286264442
0.7013574660633484,0.923620025673941
0.7036199095022625,0.923620025673941
0.7036199095022625,0.9249037227214377
0.7036199095022625,0.9255455712451861
0.7058823529411765,0.9261874197689345
0.7149321266968326,0.9261874197689345
0.7171945701357466,0.926829268292683
0.7171945701357466,0.9274711168164314
0.7194570135746606,0.9274711168164314
0.7285067873303167,0.9274711168164314
0.7307692307692307,0.9274711168164314
0.7307692307692307,0.9281129653401797
0.7352941176470589,0.9281129653401797
0.7375565610859729,0.9287548138639281
0.7420814479638009,0.9287548138639281
0.744343891402715,0.9287548138639281
0.744343891402715,0.9293966623876765
0.751131221719457,0.9293966623876765
0.751131221719457,0.9306803594351734
0.755656108597285,0.9306803594351734
0.755656108597285,0.9313222079589217
0.7579185520361991,0.9313222079589217
0.7579185520361991,0.9319640564826701
0.7624434389140271,0.9319640564826701
0.7624434389140271,0.9332477535301669
0.7624434389140271,0.9338896020539152
0.7737556561085973,0.9338896020539152
0.7737556561085973,0.9345314505776636
0.7737556561085973,0.9358151476251605
0.7760180995475113,0.9358151476251605
0.7760180995475113,0.9377406931964056
0.7782805429864253,0.9377406931964056
0.7782805429864253,0.9390243902439024
0.7782805429864253,0.9396662387676509
0.7850678733031674,0.9396662387676509
0.7873303167420814,0.9403080872913993
0.7873303167420814,0.9422336328626444
0.7918552036199095,0.9422336328626444
0.7918552036199095,0.9428754813863928
0.7941176470588235,0.9428754813863928
0.7941176470588235,0.9441591784338896
0.7986425339366516,0.9441591784338896
0.7986425339366516,0.9467265725288831
0.8167420814479638,0.9467265725288831
0.8167420814479638,0.9473684210526315
0.8190045248868778,0.9473684210526315
0.8190045248868778,0.94801026957638
0.8212669683257918,0.94801026957638
0.8212669683257918,0.9486521181001284
0.8257918552036199,0.9486521181001284
0.8257918552036199,0.9499358151476252
0.830316742081448,0.9499358151476252
0.830316742081448,0.9531450577663672
0.832579185520362,0.9531450577663672
0.832579185520362,0.9544287548138639
0.8416289592760181,0.9544287548138639
0.8416289592760181,0.9550706033376123
0.8438914027149321,0.9550706033376123
0.8438914027149321,0.9569961489088575
0.8506787330316742,0.9569961489088575
0.8552036199095022,0.9569961489088575
0.8574660633484162,0.9569961489088575
0.8597285067873304,0.9582798459563543
0.8619909502262444,0.9582798459563543
0.8619909502262444,0.959563543003851
0.8642533936651584,0.9608472400513479
0.8687782805429864,0.9608472400513479
0.8733031674208145,0.9608472400513479
0.8733031674208145,0.9614890885750963
0.8823529411764706,0.9614890885750963
0.8823529411764706,0.9621309370988447
0.8846153846153846,0.9621309370988447
0.8846153846153846,0.9634146341463414
0.8914027149321267,0.9634146341463414
0.8914027149321267,0.9646983311938383
0.8936651583710408,0.9646983311938383
0.8936651583710408,0.9659820282413351
0.8936651583710408,0.9672657252888318
0.8936651583710408,0.9679075738125802
0.8981900452488688,0.9679075738125802
0.8981900452488688,0.9685494223363287
0.9049773755656109,0.9685494223363287
0.9049773755656109,0.9691912708600771
0.9095022624434389,0.9698331193838254
0.918552036199095,0.9698331193838254
0.918552036199095,0.9711168164313222
0.920814479638009,0.9711168164313222
0.920814479638009,0.9736842105263158
0.920814479638009,0.9762516046213093
0.9230769230769231,0.9768934531450578
0.9230769230769231,0.9781771501925546
0.9253393665158371,0.9781771501925546
0.9253393665158371,0.978818998716303
0.9253393665158371,0.9801026957637997
0.9276018099547512,0.9801026957637997
0.9276018099547512,0.9813863928112966
0.9321266968325792,0.9813863928112966
0.9321266968325792,0.9826700898587933
0.9366515837104072,0.9826700898587933
0.9366515837104072,0.9833119383825417
0.9411764705882353,0.9833119383825417
0.9411764705882353,0.9858793324775353
0.9457013574660633,0.9884467265725289
0.9479638009049773,0.9884467265725289
0.9570135746606335,0.9884467265725289
0.9592760180995475,0.9890885750962772
0.9638009049773756,0.9897304236200257
0.9660633484162896,0.9897304236200257
0.9660633484162896,0.9903722721437741
0.9705882352941176,0.9916559691912709
0.9728506787330317,0.9929396662387676
0.9751131221719457,0.9929396662387676
0.9796380090497737,0.9929396662387676
0.9796380090497737,0.993581514762516
0.9819004524886877,0.993581514762516
0.9819004524886877,0.9942233632862645
0.9841628959276018,0.9948652118100129
0.9886877828054299,0.9948652118100129
0.9909502262443439,0.9948652118100129
0.9932126696832579,0.9961489088575096
0.995475113122172,0.996790757381258
0.997737556561086,0.996790757381258
0.997737556561086,0.9987163029525032
1.0,0.9987163029525032
1.0,1.0
